,d__Eukaryota;p__Cercozoa;c__Filosa-Chlorarachnea;o__Chlorarachniophyceae,d__Eukaryota;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales,d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales,d__Eukaryota;p__Chlorophyta;c__Nephroselmidophyceae;o__Nephroselmidales,d__Eukaryota;p__Chlorophyta;c__Pedinophyceae;o__Pedinomonadales,d__Eukaryota;p__Chlorophyta;c__Prasinococcales;o__Prasinococcales_XX,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-9,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales-clade-6,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales,d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_XX,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales,d__Eukaryota;p__Dinophyta;c__Dinophyceae;o__Brachidiniales,d__Eukaryota;p__Discoba;c__Euglenozoa;o__Eutreptiales,d__Eukaryota;p__Haptophyta;c__Pavlovophyceae;o__Pavlovales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Isochrysidales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Phaeocystales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophycidae_XX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Syracosphaerales,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Zygodiscales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyceae_X,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyta_XX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Chaetocerotales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Corethrales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscophyceae_X,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymatosirales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymbellales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Rhizosoleniales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassionematales,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassiosirales,d__Eukaryota;p__Ochrophyta;c__Bolidophyceae;o__Bolidomonadales,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chromulinales,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chrysophyceae-Synurophyceae_XX,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chrysophyceae_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Dictyochophyceae_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Florenciellales,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Rhizochromulinales,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagomonadales,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagophyceae_XX,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Sarcinochrysidales,d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales,d__Eukaryota;p__Rappemonad;c__Rappemonad_X;o__Rappemonad_XXX,d__Eukaryota;p__Stramenopiles_X;c__Stramenopiles_XX;o__Stramenopiles_XXXX,d__Eukaryota;p__Streptophyta;c__Embryophyceae;o__Gymnodiniales,d__Eukaryota;p__Streptophyta;c__Embryophyceae;o__Malpighiales,Chla.m
SPOT_5m_PA_2004.04.01,-1.3034456399192278,-0.2048333512511178,-2.402057928587338,-0.6102984593592824,4.612756422688208,0.8937789374169922,-0.6102984593592824,-2.402057928587338,-2.402057928587338,-2.402057928587338,-0.09947283559329101,0.3059922725148727,0.8168178962808641,-2.402057928587338,2.8962594379607,-2.402057928587338,-2.402057928587338,-0.09947283559329101,-2.402057928587338,2.595154345176778,3.246916309573869,4.283803018481022,3.5033039194672333,1.2355282311390487,-2.402057928587338,-2.402057928587338,2.5032168498510923,-2.402057928587338,-2.402057928587338,3.7923474625173355,-2.402057928587338,-0.3226163869075007,0.9301465815878665,1.7875968134390883,1.9154301849489732,2.2800732985368826,0.5423810505791034,2.4807439939990337,-2.402057928587338,-2.402057928587338,1.5682339849647846,-2.402057928587338,1.9923912260851013,3.0006194532849424,2.457754475774335,-2.402057928587338,-2.402057928587338,3.3149697728188845,-2.402057928587338,2.7396056279153225,2.8019487584894582,-2.402057928587338,-2.402057928587338,-2.402057928587338,-2.402057928587338,0.967
SPOT_5m_PA_2004.05.01,3.7432975169092506,-2.9611168380548563,-2.9611168380548563,2.1077873641653753,3.9963805328220947,-2.9611168380548563,-0.47621018826685635,-0.6585317450608112,1.6540036787864025,0.03461543549913415,1.3696165022314748,-0.881675296375021,1.2132704318407805,-2.9611168380548563,1.8986955663068157,-0.7638922607186371,-2.9611168380548563,-0.39616748059331997,1.6928435121026668,1.6340030120797335,2.891085641719618,4.7218263318234355,4.515355543109049,0.8675245584342388,-2.9611168380548563,-0.016677858888415997,1.2873784039945022,-2.9611168380548563,-2.9611168380548563,1.7302310441742872,-2.9611168380548563,-2.9611168380548563,-2.9611168380548563,0.9100841728530344,-0.39616748059331997,-2.9611168380548563,-2.9611168380548563,-0.6585317450608112,0.03461543549913415,-1.1693573688268017,1.9876430523233122,1.046216347177614,1.420909796619025,3.0452363215468763,2.4984686760893022,0.970708794669469,-2.9611168380548563,3.0177689268462653,-2.9611168380548563,2.595711223644681,0.6224021004012537,-0.39616748059331997,1.2583908671212498,-2.9611168380548563,-1.5748224769349664,0.90999997
SPOT_5m_PA_2004.06.01,4.41310129517771,0.303192216414498,-2.530021127641719,2.314165958816873,3.4934264653193146,0.034928229819818135,-1.1437267665218274,-2.530021127641719,-2.530021127641719,-2.530021127641719,1.0808967850025057,1.5808527365315932,-2.530021127641719,-2.530021127641719,3.6984898759494644,0.034928229819818135,-2.530021127641719,-2.530021127641719,0.6054730882874315,2.6461286049321107,2.6174733491717346,4.237321997623674,2.5939428517615406,1.659633614384707,-2.530021127641719,-2.530021127641719,2.345176195559433,-2.530021127641719,-2.530021127641719,4.962181914977023,-2.530021127641719,-2.530021127641719,-2.530021127641719,2.79298885149669,-0.45057958596188286,1.5643234345803823,-2.530021127641719,1.298620268847377,-2.530021127641719,-2.530021127641719,1.3820018777864274,0.46571114591227225,1.2766413621286015,2.152110099482501,2.0949516856425525,0.034928229819818135,-0.33279655030549904,3.0534751811399805,-2.530021127641719,1.5475163162640007,0.8372747023447555,-2.530021127641719,0.46571114591227225,-2.530021127641719,-2.530021127641719,0.31461537
SPOT_5m_PA_2004.07.01,3.439880706019794,-1.1972725258213481,-0.7918074177131835,3.9101869529104474,4.39464685568946,-2.583566886941239,-2.583566886941239,-0.9741289745071384,1.3867250266108826,-2.583566886941239,1.4237662982912322,-2.583566886941239,-0.5041253452614027,-2.583566886941239,2.5223785869593414,0.6745296510802428,-2.583566886941239,-2.583566886941239,1.0540192727851467,1.0273510257029859,3.786334095886988,5.614522362014878,3.793160060957388,1.2450745095478561,-2.583566886941239,-2.583566886941239,-2.583566886941239,-2.583566886941239,-2.583566886941239,1.4237662982912322,-2.583566886941239,-2.583566886941239,-2.583566886941239,0.5519273289879107,-2.583566886941239,2.011552963193351,-0.018617529479701744,-2.583566886941239,1.9807813045265972,-2.583566886941239,2.758767365023572,2.5812190869822746,2.814595814576514,3.454304032980899,2.8457787420132017,-0.3863423096050198,-2.583566886941239,3.190984658603169,-2.583566886941239,3.0404506192460996,-0.018617529479701744,-0.09866023715323813,-0.09866023715323813,-2.583566886941239,-2.583566886941239,0.2961
SPOT_5m_PA_2004.08.01,2.862626892786645,-0.08181208637979509,-2.1612536280596313,2.182551793794053,4.954328498124823,-2.1612536280596313,-2.1612536280596313,0.14133146493441462,1.3940944334297827,3.649887364917069,2.758727297768494,-2.1612536280596313,1.8090382854924902,-2.1612536280596313,2.423713850610941,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,2.5482765732527026,5.086538953708215,5.888173429051062,2.028401113966795,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,-2.1612536280596313,1.84607955717284,-2.1612536280596313,3.9872146678580154,0.6113350941801503,3.132051196664861,3.9002032908683857,2.22077300661425,0.32365302172836863,0.03597094927658784,3.716482153720008,-2.1612536280596313,1.9162838158460884,-2.1612536280596313,0.47780370155562757,2.862626892786645,-2.1612536280596313,-2.1612536280596313,0.26815003
SPOT_5m_PA_2004.09.01,2.69528319952767,-4.040496814714657,-4.040496814714657,1.9658563448870758,3.480279600348141,-2.0945866656593433,0.584475998569614,-1.332446613612447,1.5542145648871823,2.3988535563854416,2.1436520762228266,-0.30282719643128875,0.22218306232665874,-4.040496814714657,1.3160894599573556,-0.782400276693175,-4.040496814714657,-0.782400276693175,1.5085792701805634,2.0045084993213553,3.043729607383259,5.150558795849659,3.429727321185309,1.185249858998544,-4.040496814714657,-4.040496814714657,0.5342141637887261,-4.040496814714657,-4.040496814714657,3.0871968846327418,-4.040496814714657,-4.040496814714657,-4.040496814714657,-1.0960578355482165,1.0894019002084168,2.162038702473266,0.5238513767531794,0.2769912988216534,1.4968374523038799,-0.2792966990210948,2.346382504647988,1.611992365553994,2.9912444440484713,4.220771335862992,2.1101059537316225,1.0532533860921056,-0.7446599487103276,3.503306052786853,-4.040496814714657,2.469761525808493,-0.8624429843667114,0.513380076885884,2.170103262309996,-4.040496814714657,-4.040496814714657,0.2606
SPOT_5m_PA_2004.11.01,-1.8003077479945073,-1.8003077479945073,-1.8003077479945073,0.27913379368532976,4.548831243385291,-1.8003077479945073,-1.8003077479945073,0.6845989017934935,1.3351864679346432,0.6845989017934935,0.6845989017934935,-1.8003077479945073,-0.008548278766451034,-1.8003077479945073,3.4519656800521235,0.14560240106080702,-1.8003077479945073,-1.8003077479945073,-1.8003077479945073,1.5669880819919673,4.1158943146129285,4.93547226624782,4.4535210635809666,0.5975875248038642,-1.8003077479945073,-1.8003077479945073,-1.8003077479945073,1.8885717061194294,-1.8003077479945073,2.0708932629133843,-1.8003077479945073,-1.8003077479945073,-1.8003077479945073,-1.8003077479945073,-1.8003077479945073,0.7646416094670307,-1.8003077479945073,-1.8003077479945073,2.4337987566027532,-1.8003077479945073,2.927080070717834,-1.8003077479945073,2.8246650652897647,3.866118940117926,0.9722809742452752,-1.8003077479945073,-1.8003077479945073,4.394097643110166,-1.8003077479945073,3.3587475512200227,-1.8003077479945073,-1.8003077479945073,1.0329055960617097,-1.8003077479945073,-1.8003077479945073,0.24116664
SPOT_5m_PA_2004.12.01,0.3291498254784244,-1.46260964374963,-1.46260964374963,-1.46260964374963,4.474926561332796,-1.46260964374963,-1.46260964374963,-1.46260964374963,0.6168318979302061,-1.46260964374963,0.6168318979302061,-1.46260964374963,3.341411400983626,-1.46260964374963,4.747990433275023,-1.46260964374963,-1.46260964374963,-1.46260964374963,-1.46260964374963,1.9046861862368436,3.0260267259825095,4.60812808425286,4.14686215143533,-1.46260964374963,-1.46260964374963,-1.46260964374963,-1.46260964374963,2.5978333667967894,-1.46260964374963,-1.46260964374963,-1.46260964374963,-1.46260964374963,-1.46260964374963,1.5331226298043612,-1.46260964374963,0.9352856290487406,-1.46260964374963,-1.46260964374963,1.1023397137119062,-1.46260964374963,1.8695948664255742,-1.46260964374963,-1.46260964374963,3.4125876794515215,3.0260267259825095,-1.46260964374963,-1.46260964374963,2.9318395109228086,-1.46260964374963,2.868123696536701,0.3291498254784244,-1.46260964374963,1.3099790784901515,-1.46260964374963,-1.46260964374963,0.3332222
SPOT_5m_PA_2005.01.01,-1.1651832961540105,-0.7707680242324315,-0.10388877049309553,-1.1542542256218198,5.84332188592827,-0.5461440877477868,-3.111093445209324,-1.5329080762793286,-1.581698240448759,-1.6155997921244403,0.39006528743288715,-1.1221659110703204,3.9829498726400225,-1.4419362980736015,5.48611878496129,-3.8842833334428057,-1.3322373808171761,-5.67604280267086,-0.6720964967254011,2.2024913934695016,4.520524727378641,4.84314377066607,3.4073728757316553,0.6607829284755802,-1.6329915348363109,0.3854141162571567,-0.2643967508158207,-0.9939115755466403,-5.67604280267086,3.264324430634314,-5.67604280267086,-0.3579228088266442,-0.5884464674384766,4.288822029540171,4.137246481947119,1.4863546946848576,0.8207321875150022,5.80163883085879,-0.6390902002572316,-2.2103068998711333,0.2482129947436711,0.07335018323739284,-2.242055598185715,3.10043298667546,2.1447980772364836,-0.7487891175136561,-5.67604280267086,3.4634458283333713,-1.1762331323405952,2.500067539566481,2.1986963225009495,-2.2103068998711333,-3.0369854730556014,-3.0369854730556014,-3.3734577096768152,1.544
SPOT_5m_PA_2005.02.01,0.05018888163634916,-0.16031473474204105,0.15945565226124003,0.2190477494634857,5.636997679905026,0.9885436012690203,-2.752193504082209,-3.988956131231136,-2.336033106857297,-2.8188848785808815,1.5609842579529785,-1.7917315538949161,2.796631513776793,-2.2158887950152337,4.226591280715934,-1.7673401007707579,-0.8631707294289477,-3.352967364511139,0.9738884990287708,2.8043854295642214,4.768740169785222,4.92826519246842,4.291473397045426,1.299310899463399,-6.186180708567356,-2.075306844394044,0.45369512525918054,-6.186180708567356,-6.186180708567356,4.367937887425639,-6.186180708567356,-1.842375286713672,1.6245774079620006,2.892455172411399,0.9063930074073232,2.9154602464854857,1.334595706495442,4.79868819570852,0.1488735429307031,-0.09261093852222047,2.3621234778739346,0.5578784777439916,0.3691761832433089,3.7343605985346,2.8842077029813815,-0.5128574413958633,-6.186180708567356,3.881040035951374,-1.1623001877210797,2.8504013372753603,2.006389762584818,-2.5752627959231305,-6.186180708567356,-2.5485945488409705,-2.8188848785808815,0.34541667
SPOT_5m_PA_2005.04.01,-3.161819126616634,-1.2159089775613205,-0.859234033622589,2.297766387527525,3.6226379360210093,0.551752940087674,-3.161819126616634,-3.161819126616634,-3.161819126616634,-3.161819126616634,-0.32860578256041784,-0.3892304043768533,1.8353931471474807,-3.161819126616634,4.826044969469053,-3.161819126616634,-1.7755247654967432,-3.161819126616634,-3.161819126616634,2.3833583178629283,6.086876199236013,6.342235090043048,2.6127324189277745,3.872568803298869,-3.161819126616634,-3.161819126616634,-0.3892304043768533,-3.161819126616634,-3.161819126616634,5.436031967817057,3.2839006927689445,-3.161819126616634,1.9798444298860254,0.7894245919647931,3.009881470794281,5.056428800069112,1.9319310741901283,3.122315034454168,-3.161819126616634,-3.161819126616634,3.2351105285995123,-1.0823775849367978,1.9070850756035975,3.2902298278205917,2.1852884041008345,1.900775906410333,-3.161819126616634,1.4533013902246257,-3.161819126616634,0.3645413979995267,2.222675936172455,-3.161819126616634,-3.161819126616634,-3.161819126616634,-3.161819126616634,7.690791
SPOT_5m_PA_2005.05.01,-1.346944279337416,-0.752237171590723,-2.510095089143096,0.5625982255470223,4.867538811271625,0.43434389002334406,-4.119533001577198,-4.119533001577198,-1.9223084242409776,-4.119533001577198,-1.1750940224107573,-1.9223084242409776,3.001719451667344,-4.119533001577198,4.53341411081666,-4.119533001577198,-0.7873284914019933,-4.119533001577198,0.7167489053742813,2.4358238902334675,3.7274479805615908,3.843927065061773,2.9887111381543434,0.877679272186918,-1.9223084242409776,-0.7183356199150417,3.8487864984355196,-4.119533001577198,-4.119533001577198,6.301497562472446,-1.0284905482188815,1.4019279162850493,2.852135603148593,0.7480014488783855,1.7064671058032532,3.4348018221485503,3.364835641708934,4.916453983254208,-4.119533001577198,-0.38186338329382874,0.7007485640278395,1.4098960859342258,-0.2693853998671383,3.618955120917448,2.7284722729991655,-1.1750940224107573,-4.119533001577198,0.6078548171351432,-4.119533001577198,2.1867422853708183,2.797182018776412,0.8911022925190588,-2.0400914598973614,-4.119533001577198,-4.119533001577198,1.8909999
SPOT_5m_PA_2005.06.01,4.105057931778964,1.5057409308132188,-1.0564573932764274,2.5320096007970516,4.6644396920980595,-4.388661903451632,0.2652984467058914,0.018057343812621696,2.061808518692545,-0.24552717706009908,-0.9229260006519047,-0.5600205069625366,3.5497836477131566,-1.1697860785834306,3.7818066748790415,-1.8237125459900954,-4.388661903451632,-4.388661903451632,1.516699944602939,0.4153591412816251,2.80502391494348,5.53104342710733,4.790084596933372,1.3702398704256487,-4.388661903451632,-1.61607318121185,-0.19900716142520647,-4.388661903451632,-4.388661903451632,2.117122156676597,-4.388661903451632,-4.388661903451632,-4.388661903451632,0.8316939216266928,0.27477719066043527,-4.388661903451632,-4.388661903451632,-0.057928563165300595,1.3543412843578508,0.45552518300695954,2.4688521590937587,0.21650828253646015,2.7171242260296395,3.868464382545798,2.8823466348293603,1.7272302220314026,-4.388661903451632,3.143961715337156,-1.0928250374473025,2.604353219481329,1.281219019528888,0.4071286421451097,1.9266960980707033,-4.388661903451632,-1.3929296298976412,0.5954286
SPOT_5m_PA_2005.07.01,-0.0703831998155664,-2.210449363311838,-4.002208832539893,0.6129116843013671,3.599193502043841,-4.002208832539893,1.618192033177258,1.8755269492397462,2.3434275282887036,0.2882506086084984,-4.002208832539893,1.7692322905901232,-4.002208832539893,-4.002208832539893,3.5589127569903454,-1.604313559741522,-4.002208832539893,-4.002208832539893,1.5272202549715308,1.817874097812469,4.913760478833712,5.377367856681589,5.063452528066846,2.993557323764958,-4.002208832539893,-4.002208832539893,0.5086506739769572,-4.002208832539893,-4.002208832539893,2.985281414461098,-4.002208832539893,-4.002208832539893,-4.002208832539893,3.683034775435941,0.7427232958233576,-1.4372594750783563,-0.2886367658355846,-0.15206123082983414,2.7901355949309172,0.31527928099641755,3.9849759156935805,1.8670880805938816,3.6976335748570937,4.192020472279925,3.869102370783514,-0.15206123082983414,-4.002208832539893,5.224300120597874,1.23953818251975,2.4608206243807773,-4.002208832539893,-1.6996237395458476,0.5303906606133637,-4.002208832539893,0.20248378685107404,0.35766667
SPOT_5m_PA_2005.08.01,0.05511224364431211,-2.9734098527326704,-4.07202214140078,1.6900292413793974,1.881221192887005,-4.07202214140078,1.1097614088913055,1.2558540273888017,3.271404087746588,0.6193257408283648,-4.07202214140078,-0.545661616784618,-1.5871154916127796,-4.07202214140078,2.16825370376999,0.005515302504940145,-4.07202214140078,-4.07202214140078,2.5169043361327397,2.174084624080783,5.668769995476572,5.620806106309638,5.261066695834456,2.072163492724867,0.628458224391637,-4.07202214140078,-1.0762898678467892,1.9586631188604837,-4.07202214140078,-0.46110422875655477,-4.07202214140078,-4.07202214140078,-1.7694370484067345,-0.10173022784865804,-4.07202214140078,-4.07202214140078,0.6641763069937161,-1.2388087973445625,3.8230413566907933,-1.4329648117855207,2.934673085436261,0.6986624830648855,1.8495562782430364,3.707026503524777,3.1365781965594195,0.2184372997476114,-1.5070727839392433,6.100079336494316,1.169724873658863,3.560378985200674,-4.07202214140078,-0.4344359816743939,1.6805504974248535,-0.40846049527113326,-1.027499703677357,0.23379998
SPOT_5m_PA_2005.09.01,2.406160683860864,-1.952149424195702,-4.031590965875538,2.9957235481642384,4.28397551768874,0.2450751531405171,0.3751282813887151,-0.853537135527592,-0.5052304412593767,1.675519298873338,-1.087151986709097,-0.9405485125172222,2.246930458290307,-4.031590965875538,3.553690112763588,-1.952149424195702,-4.031590965875538,-2.0856808168202248,2.1790091111491154,0.9451427765450369,3.2225868805809803,5.119742225520612,4.538953401037694,1.6887208107318736,-1.198377621819322,-0.9405485125172222,1.2516127628624503,-4.031590965875538,-4.031590965875538,3.4067925641687697,-4.031590965875538,-4.031590965875538,-4.031590965875538,1.3755808055845806,-4.031590965875538,1.8320402097225594,1.339047062252125,-4.031590965875538,0.6597569163536061,-0.08034724729411025,1.9085802868448933,0.06275359634656308,1.5888098998416122,3.7624081236284574,2.7276643047881555,1.1833447917334476,-4.031590965875538,3.3137738745413308,-4.031590965875538,2.990385457196622,0.7805933894968797,0.7805933894968797,0.5533765127950341,-4.031590965875538,-0.9870685281521148,0.3666522
SPOT_5m_PA_2005.10.01,3.7847259287860946,-4.171049852748092,-4.171049852748092,3.775567710496381,5.989054711159785,-1.8684647597540467,-1.0800073993897756,-1.1265274150246691,1.3383384838798857,1.6695918046253064,1.675388922309632,0.6164418900339541,-1.5319925231328329,-4.171049852748092,2.2208672606445106,-1.3378365086918764,-4.171049852748092,-4.171049852748092,2.0435582456740997,2.1971373336024005,4.493528325581204,5.658198949852504,4.818144970576554,1.832837214358447,-4.171049852748092,-1.4629996516458812,1.2494851465241936,-0.32090225103803327,-4.171049852748092,0.8462299840668326,-4.171049852748092,-4.171049852748092,-1.2266108735816514,-0.027915126356559128,-1.3378365086918764,1.0050998798257371,-0.533463693021706,-0.9521740278798907,2.084700189005275,-0.2792295546374648,3.2368744698115073,-0.3643873629777721,3.0052046792690525,4.2187644093383145,3.5283395535086446,0.5825403383582728,-4.171049852748092,4.321850646099101,-4.171049852748092,3.2054582735781283,-4.171049852748092,-0.06017598857478035,2.5072922619062403,-4.171049852748092,-4.171049852748092,0.52442104
SPOT_5m_PA_2005.11.01,3.285411172107352,-1.8604670121286002,-4.750838770024764,2.744147463925769,5.362463903614241,-2.6713972283449277,-1.6597963166664478,-0.4070333481710806,0.5170193890385635,2.2028454408457723,1.5717264699025195,1.3036005762446061,1.0237127755196438,-2.265932120236764,2.622535539885284,-2.6713972283449277,-1.8604670121286002,-2.1858894125632276,1.54994702463848,0.7256247819067463,3.868549933706143,5.42198866071528,4.623319687180813,1.2280469948763573,-1.13992085738054,-0.9221973735356697,0.22589497239581036,-2.5536141926885456,-4.750838770024764,1.0868916771411756,-4.750838770024764,-4.750838770024764,-1.0872771238951184,-1.0872771238951184,-4.750838770024764,0.925915032243517,0.5672812238194522,-1.3168515655396185,0.7339581634658909,-0.22905019297572426,2.287067193422418,-2.9590793007967093,2.3053365140756457,4.259586176756416,2.547606331483383,1.151794563376602,-3.1414008575906642,3.4059582766508867,-0.7805468564726423,3.1197090744829477,-0.8190131373004386,1.0268135531978917,0.9825025068729811,-4.750838770024764,-2.5536141926885456,0.4355
SPOT_5m_PA_2005.12.01,2.2830695921562842,-2.9597350644614924,-1.6247339977291535,1.9573218826751964,5.034964698321072,-2.171277704097223,0.12217490533354969,0.6069767556782351,0.17575915146765642,2.256287059359713,0.8818654766701073,0.32117615132615995,2.184264941702186,-4.569172976895594,3.3914996314925236,-0.9056113307659475,-4.569172976895594,-4.569172976895594,1.147854724510628,1.3085628048840459,3.3120092253315074,5.459933497064693,4.313912547508985,1.5598772331649515,-4.569172976895594,-0.9056113307659475,-1.3911191465476485,-2.0042236194340575,-4.569172976895594,0.4547075439506827,-4.569172976895594,-1.4781305235372777,-4.569172976895594,1.5663919141861449,-0.8802935227816571,0.7489470169486232,-0.4420385918505021,0.7538370022428147,0.8689063320276018,-1.2733361108912646,2.345557915822969,-1.1351857724104475,2.352485207255535,3.814031574517327,2.5083250766736382,1.3001239362381805,-4.569172976895594,3.731355629304143,-0.9056113307659475,2.960770393705995,0.5607257380274797,0.2511085887094433,0.055799836388677804,-4.569172976895594,-1.3911191465476485,0.42718184
SPOT_5m_PA_2006.03.01,-3.506636152816978,-0.6162643949208126,-3.506636152816978,0.7560437242243383,5.515082860216722,0.9360151036733395,-0.24853961479549547,-3.506636152816978,-3.506636152816978,-3.506636152816978,-1.4271946111371419,0.9122044549796211,2.1769436145217043,-3.506636152816978,5.25475733243908,-0.10543877115482214,0.5538068577294419,-3.506636152816978,0.6677511170786596,2.0540454781985504,3.8754882129205352,5.553927293840978,3.2063200478600926,2.6938730212257127,-1.1087408800186074,-3.506636152816978,0.10428175982724763,-3.506636152816978,-3.506636152816978,2.991645996659457,-0.010128591350496485,-3.506636152816978,0.46365576073514436,1.3216775844853244,1.1661926816449286,1.821240015972604,2.8337231509107745,2.069312950329339,-0.5109038792629859,-3.506636152816978,1.470097589603597,0.46365576073514436,0.44460756576444993,3.7713024201286847,3.3477183494380447,-3.506636152816978,-3.506636152816978,2.7774980082538248,-3.506636152816978,2.430900052265449,2.689807974977543,0.425189479907349,-3.506636152816978,-3.506636152816978,-1.1087408800186074,5.849134
SPOT_5m_PA_2006.07.01,4.243220874344139,-0.5315642171687918,-4.0280717786352715,3.1656140397598396,4.612223609914949,-4.0280717786352715,0.6632761035938719,-4.0280717786352715,1.5131917665231542,1.3237863548407942,1.3094663010660454,0.20603472596198724,0.6904270926598226,-4.0280717786352715,2.098797405478913,1.040832423584959,-4.0280717786352715,-0.6607759486487979,1.8496640031443672,1.866331055629579,2.8357316128176824,5.339357808583686,4.98467094899444,2.2295958092473667,-4.0280717786352715,-4.0280717786352715,0.3026615616510586,-4.0280717786352715,-4.0280717786352715,3.139737405681172,-4.0280717786352715,-4.0280717786352715,-4.0280717786352715,-0.6607759486487979,0.9486619637853027,2.098797405478913,0.5258051129652683,0.43783634001931127,1.48535696752971,-4.0280717786352715,1.2652330460892207,0.20603472596198724,1.3790999928248464,2.9603414033643194,1.9120994740851591,1.3094663010660454,-4.0280717786352715,2.067752783796953,0.014979489199277829,1.63835490947716,-0.0027200879001227918,-0.4445528401791625,1.8270001435671555,-4.0280717786352715,-0.7699752406137899,0.40091667
SPOT_5m_PA_2007.02.01,-1.6633669462597958,-2.111391668786757,-5.246885884715907,0.8052032842085106,6.302680044349314,-5.246885884715907,0.14674166163645452,-0.9983906426665481,-0.8524367300434683,-0.9428207915117373,1.6127290189382952,-1.0127793801186478,2.830871679021013,0.4734258918915053,4.070064222318534,-1.9510490187115774,-5.246885884715907,-3.300975735660593,1.2663442261964004,2.642947866678389,4.785258700028484,5.877254582397356,5.226903018381321,2.193847822673354,-5.246885884715907,-1.462696250797645,0.49611730309357593,1.2544037858244828,-5.246885884715907,2.5973548334259045,-5.246885884715907,-5.246885884715907,-1.5092162664325386,3.9250254606404944,-1.0724986148202689,-0.5464055189234909,-5.246885884715907,1.1074841560814441,0.6081860374865204,-2.4136725406596913,3.1413369254033707,0.164760167139133,2.481529895125135,3.835734745657905,3.54079235432359,1.2316237574926623,-0.8401666374516541,4.336809541450207,0.4056032955527442,4.020401767702026,-0.9161525444295755,0.4195408033965258,-1.609299724989521,-5.246885884715907,-1.3756848738080159,0.4434118
