,d__Eukaryota;p__Cercozoa;c__Filosa-Chlorarachnea;o__Chlorarachniophyceae;f__Chlorarachniaceae,d__Eukaryota;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales;f__Chlorodendraceae,d__Eukaryota;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales;f__Dolichomastigaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae,d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae,d__Eukaryota;p__Chlorophyta;c__Nephroselmidophyceae;o__Nephroselmidales;f__Nephroselmidaceae,d__Eukaryota;p__Chlorophyta;c__Pedinophyceae;o__Pedinomonadales;f__Pedinomonadaceae,d__Eukaryota;p__Chlorophyta;c__Prasinococcales;o__Prasinococcales_XX;f__Prasinococcales_XXXX,d__Eukaryota;p__Chlorophyta;c__Prasinococcales;o__Prasinococcales_XX;f__Prasinophyceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7C,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7_X-A,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-7;f__Prasino-clade-7_X-B,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Prasino-clade-9;f__Prasino-clade-9_XX,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales-clade-6;f__Pycnococcaceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pseudoscourfieldiales;f__Pycnococcaceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales;f__Pterospermataceae,d__Eukaryota;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales;f__Pyramimonadaceae,d__Eukaryota;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae_XX;f__Trebouxiophyceae_XXXX,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Chroomonadaceae,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Pyrenomonadaceae,d__Eukaryota;p__Cryptophyta;c__Cryptophyceae;o__Pyrenomonadales;f__Pyrenomonadales_XX,d__Eukaryota;p__Dinophyta;c__Dinophyceae;o__Brachidiniales;f__Brachidiniaceae,d__Eukaryota;p__Discoba;c__Euglenozoa;o__Eutreptiales;f__Eutreptiaceae,d__Eukaryota;p__Haptophyta;c__Pavlovophyceae;o__Pavlovales;f__Pavlovaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Calcidiscaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Coccolithaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Coccolithales;f__Hymenomonadaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Isochrysidales;f__Isochrysidaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Isochrysidales;f__Noelaerhabdaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Phaeocystales;f__Phaeocystaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiales;f__Chrysochromulinaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiales;f__Prymnesiaceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Braarudosphaeraceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Prymnesiophyceae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophyceae_XX;f__Prymnesiophycidae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Prymnesiophycidae_XX;f__Prymnesiophycidae_XXXX,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Syracosphaerales;f__Syracosphaeraceae,d__Eukaryota;p__Haptophyta;c__Prymnesiophyceae;o__Zygodiscales;f__Helicosphaeraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariales;f__Bacillariaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyceae_X;f__Bacillariophyceae_XXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Bacillariophyta_XX;f__Bacillariophyta_XXXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Chaetocerotales;f__Chaetocerotaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Corethrales;f__Corethraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscales;f__Coscinodiscaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Coscinodiscophyceae_X;f__Coscinodiscophyceae_XXX,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymatosirales;f__Cymatosiraceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Cymbellales;f__Cymbellaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Rhizosoleniales;f__Rhizosoleniaceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassionematales;f__Thalassionemataceae,d__Eukaryota;p__Ochrophyta;c__Bacillariophyta;o__Thalassiosirales;f__Thalassiosiraceae,d__Eukaryota;p__Ochrophyta;c__Bolidophyceae;o__Bolidomonadales;f__Bolidomonadaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chromulinales;f__Chromulinaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae-Synurophyceae;o__Chrysophyceae-Synurophyceae_XX;f__Chrysophyceae-Synurophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chrysosphaeraceae,d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chrysophyceae_XX;f__Chrysophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Dictyochophyceae_XX;f__Dictyochophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Florenciellales;f__Florenciellales_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales;f__Pedinellaceae,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales_XX,d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Rhizochromulinales;f__Rhizochromulinaceae,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagomonadales;f__Pelagomonadaceae,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagophyceae_XX;f__Pelagophyceae_XXXX,d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Sarcinochrysidales;f__Sarcinochrysidaceae,d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales;f__Chattonellaceae,d__Eukaryota;p__Rappemonad;c__Rappemonad_X;o__Rappemonad_XXX;f__Rappemonad_XXXXX,d__Eukaryota;p__Stramenopiles_X;c__Stramenopiles_XX;o__Stramenopiles_XXXX;f__Stramenopiles_XXXXXX,d__Eukaryota;p__Streptophyta;c__Embryophyceae;o__Gymnodiniales;f__Kareniaceae,Chla.m
SPOT_5m_PA_2014.09.01,1.456050780281597,-1.762825044586605,-1.762825044586605,2.7910518470139367,3.193002013014657,5.309596855950767,-1.762825044586605,0.8762322850286548,-1.762825044586605,-0.664212755918494,-0.37653068346671326,-1.762825044586605,1.998375071106958,2.1491979608415424,0.7220816052013959,1.7635354800295575,-1.762825044586605,-0.37653068346671326,-0.37653068346671326,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,0.31661649709323214,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,1.638372337075551,2.188418673994823,3.950907760922765,2.0873225571234544,4.086499735360255,-1.762825044586605,-1.762825044586605,2.5412400486175657,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,-1.762825044586605,1.79252301690281,-1.762825044586605,-1.762825044586605,3.457530780491721,-1.762825044586605,3.868386737234762,0.8762322850286548,0.028934424641450462,2.4856701974627553,3.560184934551804,2.3315195176354964,1.328217408771712,-1.762825044586605,-1.762825044586605,4.5005732180050195,-1.762825044586605,2.5412400486175657,-0.15338713215250355,-1.762825044586605,1.5693794655886002,-1.762825044586605,0.2360876
SPOT_5m_PA_2014.10.01,0.8871026840893022,-0.029188047784852955,-1.4154824089047437,3.12781237336526,2.874977032243647,4.859279612337195,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,3.3636410842067854,3.6843840189194546,-1.4154824089047437,1.8803544570995854,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,1.2925677921974659,3.8156262079498426,3.8778224158197485,2.5735016376595303,4.7048150100462065,1.6290400288186788,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,-1.4154824089047437,2.516343223819582,-1.4154824089047437,2.7892102104862224,-1.4154824089047437,-1.4154824089047437,3.346691525893012,2.5548095046473778,2.298089657799564,1.4177309351514724,-1.4154824089047437,-1.4154824089047437,3.737809185593035,1.0694242408832562,2.92832301294894,-1.4154824089047437,-1.4154824089047437,2.496540596523402,-1.4154824089047437,0.15208985
SPOT_5m_PA_2014.11.01,0.7470927982472988,0.459410725795518,-1.3323487434325365,2.0688486382296185,3.6849310933823873,4.659115803675445,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,0.6135614056227761,1.8031454724966132,-1.3323487434325365,0.8648758339036826,-1.3323487434325365,1.8031454724966132,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,1.3757014576696731,2.8420385264631003,3.89875987342205,1.1525579063554634,4.407444168746697,-1.3323487434325365,0.7470927982472988,1.2326006140289998,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,-1.3323487434325365,0.7470927982472988,-1.3323487434325365,-1.3323487434325365,2.1641588180339433,-1.3323487434325365,2.579674261995609,-1.3323487434325365,-1.3323487434325365,2.8573059985938887,4.139921930238938,1.558023014463628,1.712173694290886,-1.3323487434325365,-1.3323487434325365,3.9955274253570443,-1.3323487434325365,3.33109035067953,-1.3323487434325365,-1.3323487434325365,1.8457050869154088,-1.3323487434325365,0.15631284
SPOT_5m_PA_2014.12.01,-1.4338198382570386,-2.8201141993769294,-2.8201141993769294,0.8687652547370073,3.5684472061687007,3.735242692433736,-2.8201141993769294,1.5743349552955097,-0.5175291063828835,-0.874204050321616,-2.8201141993769294,0.27092825398138665,1.1872189858555418,1.7850559866111624,-0.42221892657855875,-2.8201141993769294,-2.8201141993769294,3.0548165314751015,-2.8201141993769294,-2.8201141993769294,-2.8201141993769294,1.2742303628451719,-0.5175291063828835,0.7352338621124845,-2.8201141993769294,-2.8201141993769294,-2.8201141993769294,2.550523828750734,-2.8201141993769294,2.0851605790615,3.460281639583266,4.521369652986232,2.5458618156449226,5.270288097216392,1.7545967791264543,0.8174719603494571,0.12432477978951173,-0.25516484191539224,0.7634047390791814,-2.8201141993769294,-2.8201141993769294,-2.8201141993769294,-2.8201141993769294,-2.8201141993769294,-2.8201141993769294,-2.8201141993769294,1.2229370684576208,-2.8201141993769294,-2.8201141993769294,-2.8201141993769294,0.7352338621124845,1.2052374913582202,-0.04752547713714783,3.8052781686310273,1.0510868115309622,-2.8201141993769294,3.368149923705661,4.630546596834611,2.8836682752792724,1.1117114333473967,0.43798233864455316,-0.42221892657855875,3.504244763004382,-2.8201141993769294,3.4394672646879942,1.2574232445287903,1.8048586139073421,2.2297418078726086,0.3579396309710168,0.20916085
SPOT_5m_PA_2015.06.01,3.742844153470497,-0.3101822594208725,-0.8697980473562961,4.2451972620642024,5.207270637043835,6.014688604686487,-2.256092408476187,0.22881424131181394,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,-0.46433293924813057,0.22881424131181394,0.8794018074529637,1.963415296699921,-2.256092408476187,3.434267045847874,-2.256092408476187,-2.256092408476187,-2.256092408476187,3.0422249580718503,-0.17665086679634978,-2.256092408476187,-2.256092408476187,-2.256092408476187,0.5164963137635947,1.635727889634441,-2.256092408476187,2.488839719887064,5.2084174261603415,5.93592450606069,5.188156241020519,2.53139933430586,3.1004938661958263,-2.256092408476187,1.4327870456377498,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,0.3829649211390729,0.5164963137635947,0.6883465706902543,-2.256092408476187,3.360678689190385,-2.256092408476187,3.190644963190124,-2.256092408476187,-0.6466544960420855,1.7328916380880885,3.128402654312903,3.0717837603133953,-2.256092408476187,-2.256092408476187,-2.256092408476187,4.605618932004544,-2.256092408476187,3.7278438722110043,-2.256092408476187,-2.256092408476187,-2.256092408476187,-2.256092408476187,0.26798952
SPOT_5m_PA_2015.07.01,3.7268340870267376,-0.04488137266634773,-1.3441643567966093,3.2808084564876627,3.1955780238690275,4.8344710811667655,-2.4427766454647184,0.4475951124314461,-2.4427766454647184,-2.4427766454647184,0.4475951124314461,-2.4427766454647184,-0.8333387330306179,1.7003580809268142,1.0537309160017623,1.220785000664928,-2.4427766454647184,-0.651017176236663,-0.651017176236663,-2.4427766454647184,-2.4427766454647184,-2.4427766454647184,-0.2455520681284984,-2.4427766454647184,-2.4427766454647184,-2.4427766454647184,-0.1401915524706725,1.9139321812248733,-1.0564822843448276,1.2948929728186505,3.775823474227011,4.9517164617543195,3.4947595596177083,4.9443135901920385,0.2652735556374921,-0.8333387330306179,1.5825750452704312,-2.4427766454647184,-2.4427766454647184,2.1623935405233734,-2.4427766454647184,0.12217271199681878,-2.4427766454647184,-2.4427766454647184,-2.4427766454647184,-2.4427766454647184,0.3298120767750632,1.1407422929913915,0.4475951124314461,1.0537309160017623,-2.4427766454647184,1.833889473551337,-2.4427766454647184,2.9090814880113482,-2.4427766454647184,2.782970028248483,2.1623935405233734,3.473425417142717,2.2934218029297773,1.3184234702288444,-2.4427766454647184,-2.4427766454647184,3.4894685419832925,-2.4427766454647184,2.8094967825819115,-2.4427766454647184,1.2948929728186505,-2.4427766454647184,-2.4427766454647184,0.3106849
SPOT_5m_PA_2015.08.01,3.351566817078856,-2.145601408214346,-2.145601408214346,2.7447477200074077,2.810225649386915,4.628622478143269,-2.145601408214346,0.2522938645840247,-2.145601408214346,0.3393052415736548,1.320134494585381,0.4934559214009129,0.6876119358418702,2.7447477200074077,-2.145601408214346,0.15698368477969993,-2.145601408214346,1.3509061532521347,-1.046989119546236,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,1.8617317770181252,-2.145601408214346,2.1310647108017093,3.248026138138016,4.532740706439986,2.04405333381208,6.134602825065629,-2.145601408214346,0.15698368477969993,1.1866031019608583,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,-2.145601408214346,1.9487431540077553,0.2522938645840247,3.387788080513175,1.3509061532521347,2.3203067104402377,3.2924779007088496,3.9547175438057183,2.0590912111766206,1.1124951298071366,0.051623169121874035,-2.145601408214346,2.984297306708728,0.4934559214009129,2.88483651317809,-2.145601408214346,1.4653165044298788,2.1170784688269695,-2.145601408214346,0.21879248
SPOT_5m_PA_2015.09.01,1.0779697239420125,-2.3877661788577145,-2.3877661788577145,0.7902876514902317,1.9297219346785965,2.3744077559400427,-2.3877661788577145,-0.19054160152149446,-2.3877661788577145,-0.44185602980240013,1.2757954672719327,-0.44185602980240013,1.2231517337865103,2.6620898283918235,-2.3877661788577145,-0.7783282664236131,-2.3877661788577145,1.6375855118774352,-2.3877661788577145,-2.3877661788577145,-2.3877661788577145,-2.3877661788577145,-0.3083246371778783,-2.3877661788577145,-2.3877661788577145,-2.3877661788577145,-2.3877661788577145,2.0895706356204924,-2.3877661788577145,2.237206634426557,2.9055386458667787,4.380727032790915,2.123093327659136,5.7172393586895325,1.4834348320501771,1.3011132752562222,1.249819980868672,-2.3877661788577145,0.010129093940657086,-2.3877661788577145,-2.3877661788577145,-2.3877661788577145,0.010129093940657086,-2.3877661788577145,-2.3877661788577145,-2.3877661788577145,-2.3877661788577145,1.3011132752562222,0.010129093940657086,-2.3877661788577145,-2.3877661788577145,1.1957527595983963,1.249819980868672,2.8162405082190816,1.9162989143464557,3.42037631112273,3.0928727444842776,3.8045963106171583,1.7065783833643868,1.9297219346785965,-2.3877661788577145,0.1771831786038227,2.3571659495055366,-2.3877661788577145,2.227354337983545,0.010129093940657086,1.3964234550605479,1.981681673609308,-0.44185602980240013,0.21804269
SPOT_5m_PA_2015.10.01,1.725114448204006,0.5619636383983249,-2.4337686351556664,2.1409423433477164,1.9850719726409318,2.3702524095775903,-2.4337686351556664,1.814726606893693,-2.4337686351556664,-2.4337686351556664,1.9850719726409318,-2.4337686351556664,1.7406186347399712,2.2201917150018575,0.4566031227404981,-2.4337686351556664,-2.4337686351556664,0.5106703440107738,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,0.27428156594654407,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,2.394545102146635,-2.4337686351556664,1.2551108189582703,4.264499418959747,4.765909710535507,2.583511201659258,5.82879033785499,2.257579247073477,2.0321394834989173,1.4374323757522243,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,0.8984358750195378,-2.4337686351556664,-2.4337686351556664,-2.4337686351556664,1.3039009831277024,-2.4337686351556664,4.263265612510818,2.191204178128605,1.3039009831277024,4.138513907538341,4.97718324042797,2.5360446644203343,1.47825437027248,-2.4337686351556664,1.0627389263108142,2.362021910441075,-2.4337686351556664,3.768766882032256,-2.4337686351556664,2.1095261471143374,3.446764351245034,-0.13118354216162054,0.2248203
SPOT_5m_PA_2015.11.01,-1.2104723395713268,-0.25496089454389104,-2.819910252005428,1.187422933227043,3.734023152020383,3.7283088507569446,-2.819910252005428,1.3995974531706787,-2.819910252005428,-2.819910252005428,0.843651394124219,0.7354378094839857,1.2576271919002915,2.100070673822697,-2.819910252005428,-2.819910252005428,-2.819910252005428,1.7444379394624079,-0.25496089454389104,-2.819910252005428,-2.819910252005428,0.27113220135288785,-2.819910252005428,-2.819910252005428,-2.819910252005428,-2.819910252005428,-2.819910252005428,2.4218367630542144,-2.819910252005428,2.416531710824521,4.13568235639087,4.901881524812108,2.973103356378716,5.665998649371043,0.843651394124219,1.6798994183248368,1.4141962525918315,-0.5173251590113823,0.5473855779810464,-2.819910252005428,0.512294258169776,-2.819910252005428,-2.819910252005428,-2.819910252005428,-2.819910252005428,-2.819910252005428,-0.11186005090321771,0.07046150589073719,-2.819910252005428,-2.819910252005428,-2.819910252005428,0.9642793819128332,1.3232244743861052,3.643119204915242,0.6765973094610525,-2.819910252005428,3.171554295102554,5.048726642178739,3.2893373307589377,1.3389728313542442,0.7910076606387966,0.5812871296567277,3.1913569223987337,-2.819910252005428,3.6677737664791827,2.0163716549460498,1.6909492545114224,2.507965916784153,-2.819910252005428,0.34417513
SPOT_5m_PA_2015.12.01,-1.8135698028627338,0.6023439754383153,-3.4230077152968335,0.983711531967419,4.03690705094427,4.965897455817872,-1.2257831379606152,0.18791019734739045,-3.4230077152968335,-0.8580583578352972,-0.42727544174284304,2.0492629583746407,-0.4785687361303941,0.5843254699356368,-1.47709756624152,-0.16491117727535265,-3.4230077152968335,4.201611270862564,1.6139448871167952,-3.4230077152968335,-3.4230077152968335,4.5972627575224045,-1.1204226223027884,-0.9381010655088335,-3.4230077152968335,-3.4230077152968335,-3.4230077152968335,1.5537260271237399,-3.4230077152968335,2.874101604637101,4.8094324431735025,4.88395815007174,3.3648372670127453,4.416123932977499,2.190120391091236,0.16051122315927557,2.1260683695983857,-3.4230077152968335,0.8674517258515566,-3.4230077152968335,1.3219244130664158,-3.4230077152968335,-3.4230077152968335,1.2591235118273856,-3.4230077152968335,-3.4230077152968335,3.5055301028678314,0.6545297286088854,-3.4230077152968335,-0.7149575141946238,1.718655841205826,1.4132741916546436,-1.343566173616999,1.0429004033577494,-3.4230077152968335,-0.055711885310359754,-0.5897943712406182,3.240124980693969,3.4746972278318013,-0.7839503856815755,1.0196435411934823,-3.4230077152968335,5.082517671251721,-3.4230077152968335,3.948481579917443,0.48901529013131206,0.9714414393756048,0.24055393083281196,-3.4230077152968335,0.5484284
SPOT_5m_PA_2016.01.01,-2.228388050341003,-0.43662858111294867,-2.228388050341003,-0.43662858111294867,5.495616606335062,5.425106859320249,-0.2824779012856906,-2.228388050341003,-2.228388050341003,-2.228388050341003,-2.228388050341003,1.3825298623032207,-2.228388050341003,-0.8420936892211124,-0.6189501379069036,0.5442006718987775,-2.228388050341003,4.534341456590875,2.542296574124661,-2.228388050341003,-2.228388050341003,5.4069158359184115,-2.228388050341003,-2.228388050341003,-2.228388050341003,-2.228388050341003,-2.228388050341003,0.4106692792742548,-0.8420936892211124,4.513312644311051,5.322273192764332,4.718587941794414,4.306853220672655,4.103113799552688,2.3149067319289998,-0.2824779012856906,2.6842668353950483,-2.228388050341003,-2.228388050341003,-2.228388050341003,-2.228388050341003,-2.228388050341003,1.7419038632111183,-2.228388050341003,-2.228388050341003,-2.228388050341003,4.88719407584345,0.07419704265304183,0.1695072224573666,-2.228388050341003,3.95782057355949,0.7160509288254362,-2.228388050341003,-2.228388050341003,-2.228388050341003,-2.228388050341003,-2.228388050341003,3.2564088831496507,3.9136493552463527,-2.228388050341003,0.862654403017312,-2.228388050341003,4.648908021156425,-2.228388050341003,3.727449319123827,-2.228388050341003,0.07419704265304183,-2.228388050341003,-2.228388050341003,0.51472557
SPOT_5m_PA_2016.02.01,0.10633168473720733,0.9536295451244117,-2.6017185163650023,1.4056146688674689,3.431367705433799,4.984070305367032,-2.6017185163650023,-1.2154241552451115,-2.6017185163650023,-2.6017185163650023,-2.6017185163650023,0.037338813250256564,-2.6017185163650023,-2.6017185163650023,-2.6017185163650023,0.6941183496393268,-2.6017185163650023,3.0437283812782354,0.342720462801438,-2.6017185163650023,-2.6017185163650023,2.800958865507277,-0.6558083673096888,-2.6017185163650023,-2.6017185163650023,-0.2991334233709564,-2.6017185163650023,1.9091409901518475,-2.6017185163650023,4.638931177890464,4.519533936879539,4.704812882574503,4.096549537750411,4.857620378855293,2.5744312162088265,0.10633168473720733,0.832268688120144,-1.5031062276968932,0.4893239369933138,-2.6017185163650023,-2.6017185163650023,-2.6017185163650023,-2.6017185163650023,0.832268688120144,-2.6017185163650023,-0.11681186657700238,2.0711103180969044,-2.6017185163650023,2.375015226055572,0.5337756995641474,-2.6017185163650023,2.7358195633363156,-2.6017185163650023,3.602839246203688,1.6177891888111047,-2.6017185163650023,3.372091095504259,4.173647574571389,2.2886306118567514,-2.6017185163650023,-0.03676915890346599,-2.6017185163650023,4.00222530823547,0.730485993810202,2.2265952209372992,0.10633168473720733,-0.5222769746851661,-2.6017185163650023,-2.6017185163650023,0.8785961
SPOT_5m_PA_2016.03.01,-0.2688059593215817,0.954969472300534,-1.8782438717556822,0.4243412212383637,5.181373756535701,4.603333257520749,0.4243412212383637,-1.8782438717556822,-1.8782438717556822,-0.2688059593215817,-1.8782438717556822,-0.2688059593215817,-1.8782438717556822,-1.8782438717556822,-0.2688059593215817,1.2127985816026339,-1.8782438717556822,3.3366918858533037,2.1992935721500375,0.201197669924154,-1.8782438717556822,2.232629992417629,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,1.5874920310440448,-1.8782438717556822,2.942037693849355,3.965300545275678,4.069791117424964,3.0984898706648925,3.091569427820319,1.417592994248647,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,2.2961433981399555,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,3.6862765355670115,-1.8782438717556822,1.299809958592264,1.117488401798309,3.3366918858533037,-1.8782438717556822,-1.8782438717556822,0.954969472300534,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,1.8106355823582545,3.1323914223405738,-1.8782438717556822,-0.2688059593215817,-1.8782438717556822,4.3100202513269075,-1.8782438717556822,3.091569427820319,2.98156853260599,-1.8782438717556822,-1.8782438717556822,-1.8782438717556822,0.824842
SPOT_5m_PA_2016.04.01,0.8033628547561351,-1.8356944748591237,-1.8356944748591237,1.9709680149111968,5.283941163158513,4.835071845986751,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,0.36153010247709627,1.1600377986948676,-1.8356944748591237,2.4409716441569325,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,4.036423314616293,-0.44940011373923294,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,1.0546772830370417,-1.8356944748591237,2.9926192624431778,4.76824934974135,5.067048262299469,3.5018436048421946,3.6153439787065773,2.056125823251503,-1.8356944748591237,3.1749408192371327,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,1.1600377986948676,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,4.047627913629156,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,2.2751793893141876,2.3074402515324097,-1.8356944748591237,1.9484951590591377,-1.8356944748591237,-1.8356944748591237,0.7292548826024134,2.3838132303169832,3.258055725947639,-1.8356944748591237,-1.8356944748591237,-1.8356944748591237,4.773654768308257,-1.8356944748591237,3.447509253878865,0.46689061813492216,-0.043935005631068336,-1.8356944748591237,-1.8356944748591237,0.7381479
